 224.0 -45.58 82.6313 0.03125 0.015625 0.015625 0.21875 0.46875 0.0E+0
 224.001 -48.9957 81.1686 0.285714 0.017857 0.017857 0.339286 1.67857 0.0E+0
 224.001 -52.3988 79.5212 13.9219 0.453125 0.015625 0.3125 1.90625 0.0E+0
 224.002 -55.7771 77.6457 27.375 0.321429 0.0E+0 0.375 0.857143 0.0E+0
 224.003 -59.125 75.4575 0.703125 0.015625 0.0E+0 0.296875 0.5 0.0E+0
 224.003 -62.4414 72.8643 0.464286 0.089286 0.017857 0.375 0.464286 0.0E+0
 224.004 -65.6988 69.6713 0.453125 0.03125 0.0E+0 0.3125 0.328125 0.0E+0
 224.005 -68.8857 65.6643 0.089286 0.035714 0.0E+0 0.339286 0.589286 0.0E+0
 224.006 -71.96 60.38 0.0625 0.0625 0.015625 0.265625 0.46875 0.0E+0
 224.006 -74.8543 53.2243 0.017857 0.053571 0.0E+0 0.303571 0.446429 0.0E+0
 224.007 -77.435 43.0253 0.03125 0.015625 0.046875 0.484375 0.484375 0.0E+0
 224.008 -79.4971 28.5647 0.428571 0.035714 0.035714 0.410714 0.339286 0.0E+0
 224.008 -80.6537 9.07062 0.1875 0.0E+0 0.015625 0.34375 0.53125 0.0E+0
 224.009 -80.6229 347.307 0.696429 0.071429 0.0E+0 0.410714 0.357143 0.0E+0
 224.01 -79.365 328.214 2.59375 0.046875 0.0E+0 0.34375 0.34375 0.0E+0
 224.01 -77.2686 313.998 58.1071 0.910714 0.0E+0 0.839286 7.41071 0.0E+0
 224.011 -74.6513 304.139 5.96875 0.6875 0.0E+0 1.03125 9.92188 0.0E+0
 224.012 -71.7414 297.097 1.42857 0.214286 0.0E+0 1.57143 7.89286 0.0E+0
 224.012 -68.6525 291.956 0.25 0.046875 0.0E+0 0.6875 1.67188 0.0E+0
 224.013 -65.4557 287.999 0.142857 0.035714 0.0E+0 0.375 0.5 0.0E+0
 224.014 -62.1875 284.871 0.953125 0.015625 0.0E+0 0.3125 1.9375 0.0E+0
 224.015 -58.8657 282.299 2.51786 0.071429 0.017857 0.375 4.80357 0.0E+0
 224.015 -55.51 280.142 3.54688 0.078125 0.0E+0 0.6875 6.92188 0.0E+0
 224.016 -52.1229 278.281 3.92857 0.125 0.0E+0 1.35714 7.48214 0.0E+0
 224.017 -48.7175 276.652 5.5 0.28125 0.015625 1.65625 8.1875 0.0E+0
 224.017 -45.29 275.197 3.42857 0.160714 0.017857 0.642857 6.57143 0.0E+0
 224.018 -41.85 273.881 1.23438 0.140625 0.0625 0.65625 2.625 0.0E+0
 224.019 -38.3971 272.666 2.78571 0.321429 0.089286 1.125 4.41071 0.0E+0
 224.019 -34.935 271.544 5.5625 0.515625 0.1875 1.73438 8.64062 0.0E+0
 224.02 -31.4643 270.491 7.66071 1.19643 0.339286 3.58929 15.6071 0.0E+0
 224.021 -27.985 269.495 8.57812 1.78125 0.53125 4.40625 22.7188 0.0E+0
 224.022 -24.4957 268.541 5.875 1.48214 0.660714 4.28571 38.0 0.0E+0
 224.022 -20.9988 267.631 2.51562 1.48438 0.546875 4.0 33.5156 0.0E+0
 224.023 -17.5029 266.747 1.58929 1.16071 0.357143 3.71429 9.80357 0.0E+0
 224.024 -13.9975 265.889 0.953125 0.765625 0.1875 2.5 5.375 0.0E+0
 224.024 -10.49 265.049 0.553571 0.410714 0.142857 2.28571 3.375 0.0E+0
 224.025 -6.98125 264.217 0.5 0.28125 0.09375 1.0625 2.1875 0.0E+0
 224.026 -3.46714 263.4 0.214286 0.071429 0.035714 0.535714 0.964286 0.0E+0
 224.026 0.04375 262.582 0.09375 0.03125 0.015625 0.34375 0.734375 0.0E+0
 224.027 3.54714 261.767 0.053571 0.017857 0.0E+0 0.303571 1.60714 0.0E+0
 224.028 7.0625 260.945 0.046875 0.0E+0 0.0E+0 0.234375 0.796875 0.0E+0
 224.028 10.5786 260.119 0.017857 0.0E+0 0.0E+0 0.339286 0.410714 0.0E+0
 224.029 14.0938 259.275 0.0625 0.03125 0.0E+0 0.25 0.140625 0.0E+0
 224.03 17.6014 258.414 0.053571 0.0E+0 0.0E+0 0.285714 0.089286 0.0E+0
 224.031 21.11 257.53 0.046875 0.0E+0 0.015625 0.3125 0.25 0.0E+0
 224.031 24.6143 256.614 0.017857 0.0E+0 0.0E+0 0.375 0.071429 0.0E+0
 224.032 28.11 255.66 0.03125 0.015625 0.0E+0 0.25 0.3125 0.0E+0
 224.033 31.6029 254.657 0.071429 0.035714 0.0E+0 0.339286 0.464286 0.0E+0
 224.033 35.0913 253.598 0.0625 0.046875 0.0E+0 0.265625 0.828125 0.0E+0
 224.034 38.5686 252.47 0.125 0.0E+0 0.0E+0 0.357143 1.08929 0.0E+0
 224.035 42.035 251.25 0.046875 0.0E+0 0.0E+0 0.3125 0.421875 0.0E+0
 224.035 45.4914 249.917 0.035714 0.035714 0.017857 0.375 0.660714 0.0E+0
 224.036 48.9375 248.445 0.34375 0.03125 0.0E+0 0.671875 2.07812 0.0E+0
 224.037 52.3614 246.799 0.642857 0.125 0.017857 0.75 7.39286 0.0E+0
 224.038 55.765 244.909 3.32812 0.21875 0.0E+0 0.5 27.1719 0.0E+0
 224.038 59.1414 242.714 11.5893 0.285714 0.0E+0 0.321429 10.4107 0.0E+0
 224.039 62.4775 240.086 10.7969 0.109375 0.0E+0 0.484375 1.01562 0.0E+0
 224.04 65.7643 236.881 5.80357 0.017857 0.0E+0 0.392857 0.303571 0.0E+0
 224.04 68.9713 232.799 3.26562 0.046875 0.046875 0.28125 0.34375 0.0E+0
 224.041 72.0657 227.469 2.66071 0.089286 0.017857 0.446429 0.428571 0.0E+0
 224.042 74.97 220.121 2.32812 0.125 0.015625 0.4375 0.59375 0.0E+0
 224.042 77.5629 209.766 1.10714 0.089286 0.035714 0.375 0.5 0.0E+0
 224.043 79.59 194.836 2.09375 0.078125 0.015625 0.375 0.859375 0.0E+0
 224.044 80.7143 175.045 2.32143 0.107143 0.0E+0 0.25 0.25 0.0E+0
 224.044 80.5687 153.163 1.40625 0.0625 0.0E+0 0.34375 0.1875 0.0E+0
 224.045 79.2529 134.178 1.14286 0.017857 0.0E+0 0.446429 0.303571 0.0E+0
 224.046 77.0725 120.364 0.15625 0.0625 0.0E+0 0.25 0.390625 0.0E+0
 224.047 74.4129 110.66 0.571429 0.035714 0.0E+0 0.410714 0.75 0.0E+0
 224.047 71.46 103.834 0.3125 0.03125 0.015625 0.28125 0.671875 0.0E+0
 224.048 68.3414 98.7729 0.125 0.017857 0.017857 0.321429 1.48214 0.0E+0
 224.049 65.1175 94.9162 0.0625 0.03125 0.0E+0 0.296875 0.9375 0.0E+0
 224.049 61.8243 91.8314 0.107143 0.017857 0.017857 0.357143 0.678571 0.0E+0
 224.05 58.4825 89.3125 0.0625 0.0625 0.0E+0 0.296875 0.359375 0.0E+0
 224.051 55.1086 87.1814 0.035714 0.035714 0.017857 0.303571 0.321429 0.0E+0
 224.051 51.7038 85.3487 0.0625 0.015625 0.0E+0 0.234375 0.25 0.0E+0
 224.052 48.2829 83.7386 0.0E+0 0.017857 0.0E+0 0.25 0.125 0.0E+0
 224.053 44.8425 82.2988 0.03125 0.015625 0.0E+0 0.28125 0.140625 0.0E+0
 224.053 41.39 80.9886 0.017857 0.0E+0 0.0E+0 0.214286 0.071429 0.0E+0
 224.054 37.9263 79.7937 0.03125 0.0E+0 0.0E+0 0.1875 0.125 0.0E+0
 224.055 34.45 78.6757 0.0E+0 0.017857 0.0E+0 0.160714 0.107143 0.0E+0
 224.056 30.9713 77.6338 0.0625 0.0E+0 0.0E+0 0.21875 0.078125 0.0E+0
 224.056 27.4829 76.6414 0.0E+0 0.017857 0.0E+0 0.196429 0.071429 0.0E+0
 224.057 23.9988 75.6975 0.046875 0.0E+0 0.0E+0 0.125 0.109375 0.0E+0
 224.058 20.5 74.7886 0.053571 0.053571 0.0E+0 0.196429 0.142857 0.0E+0
 224.058 17.0012 73.91 0.140625 0.0E+0 0.0E+0 0.15625 0.140625 0.0E+0
 224.059 13.4986 73.0529 0.142857 0.0E+0 0.0E+0 0.196429 0.125 0.0E+0
 224.06 9.9975 72.215 0.15625 0.0625 0.015625 0.15625 0.171875 0.0E+0
 224.06 6.48857 71.39 0.196429 0.107143 0.0E+0 0.160714 0.321429 0.0E+0
 224.061 2.985 70.5713 0.296875 0.046875 0.015625 0.1875 0.359375 0.0E+0
 224.062 -0.511429 69.76 0.142857 0.0E+0 0.0E+0 0.160714 0.160714 0.0E+0
 224.062 -4.01625 68.9413 0.03125 0.03125 0.0E+0 0.15625 0.125 0.0E+0
 224.063 -7.51714 68.1243 0.035714 0.017857 0.0E+0 0.267857 0.160714 0.0E+0
 224.064 -11.0212 67.295 0.0E+0 0.0E+0 0.0E+0 0.171875 0.078125 0.0E+0
 224.065 -14.5143 66.4514 0.017857 0.0E+0 0.0E+0 0.196429 0.160714 0.0E+0
 224.065 -18.0112 65.59 0.015625 0.0E+0 0.0E+0 0.21875 0.125 0.0E+0
 224.066 -21.5029 64.7057 0.0E+0 0.0E+0 0.0E+0 0.125 0.142857 0.0E+0
 224.067 -24.9875 63.79 0.0625 0.0E+0 0.015625 0.265625 0.1875 0.0E+0
 224.067 -28.4657 62.8372 0.0E+0 0.0E+0 0.0E+0 0.232143 0.160714 0.0E+0
 224.068 -31.935 61.8338 0.03125 0.015625 0.0E+0 0.296875 0.21875 0.0E+0
 224.069 -35.3971 60.7729 0.035714 0.017857 0.0E+0 0.232143 0.232143 0.0E+0
 224.069 -38.8525 59.6413 0.109375 0.03125 0.0E+0 0.234375 0.296875 0.0E+0
 224.07 -42.2986 58.4186 0.071429 0.053571 0.0E+0 0.25 0.339286 0.0E+0
 224.071 -45.73 57.0863 0.0625 0.015625 0.0E+0 0.21875 0.421875 0.0E+0
 224.072 -49.1486 55.6143 0.214286 0.089286 0.0E+0 0.482143 1.89286 0.0E+0
 224.072 -52.5475 53.9588 0.65625 0.109375 0.0E+0 1.04688 4.9375 0.0E+0
 224.073 -55.9243 52.0729 1.39286 0.285714 0.0E+0 0.625 5.57143 0.0E+0
 224.074 -59.2738 49.8688 37.3281 0.859375 0.015625 0.40625 3.29688 0.0E+0
 224.074 -62.5829 47.25 20.7679 0.196429 0.017857 0.357143 1.25 0.0E+0
 224.075 -65.84 44.03 2.10938 0.03125 0.015625 0.34375 0.671875 0.0E+0
 224.076 -69.0229 39.9786 0.660714 0.035714 0.0E+0 0.446429 0.5 0.0E+0
 224.076 -72.0888 34.6263 0.84375 0.0625 0.0E+0 0.375 0.484375 0.0E+0
 224.077 -74.9757 27.3686 0.392857 0.053571 0.0E+0 0.285714 0.482143 0.0E+0
 224.078 -77.5387 17.0078 0.09375 0.03125 0.0E+0 0.34375 0.5 0.0E+0
 224.078 -79.5714 2.32904 0.160714 0.035714 0.0E+0 0.321429 0.428571 0.0E+0
 224.079 -80.6787 342.648 0.03125 0.03125 0.0E+0 0.296875 0.40625 0.0E+0
 224.08 -80.5886 320.897 0.107143 0.017857 0.017857 0.410714 0.553571 0.0E+0
 224.081 -79.2887 302.005 2.60938 0.0625 0.015625 0.28125 0.546875 0.0E+0
 224.081 -77.1643 288.003 79.2679 0.839286 0.0E+0 1.21429 4.83929 0.0E+0
 224.082 -74.525 278.297 39.1562 1.9375 0.0E+0 0.8125 9.82812 0.0E+0
 224.083 -71.6071 271.356 0.982143 0.232143 0.0E+0 1.28571 8.39286 0.0E+0
 224.083 -68.515 266.279 0.328125 0.0625 0.0E+0 0.796875 3.25 0.0E+0
 224.084 -65.3143 262.361 0.035714 0.017857 0.0E+0 0.321429 0.339286 0.0E+0
 224.085 -62.0412 259.261 0.078125 0.015625 0.0E+0 0.328125 0.640625 0.0E+0
 224.085 -58.7214 256.711 0.5 0.035714 0.0E+0 0.25 1.5 0.0E+0
 224.086 -55.365 254.571 0.359375 0.0E+0 0.0E+0 0.296875 1.34375 0.0E+0
 224.087 -51.9743 252.721 0.214286 0.035714 0.0E+0 0.339286 1.10714 0.0E+0
 224.087 -48.5662 251.101 0.140625 0.0E+0 0.0E+0 0.375 0.640625 0.0E+0
 224.088 -45.14 249.65 0.107143 0.017857 0.0E+0 0.303571 0.428571 0.0E+0
 224.089 -41.7 248.339 0.03125 0.03125 0.0E+0 0.203125 0.21875 0.0E+0
 224.09 -38.2486 247.13 0.035714 0.0E+0 0.0E+0 0.214286 0.232143 0.0E+0
 224.09 -34.7812 246.012 0.078125 0.046875 0.0E+0 0.3125 0.078125 0.0E+0
 224.091 -31.31 244.959 0.017857 0.0E+0 0.0E+0 0.303571 0.196429 0.0E+0
 224.092 -27.8288 243.966 0.171875 0.03125 0.03125 0.265625 0.125 0.0E+0
 224.092 -24.34 243.019 0.125 0.0E+0 0.0E+0 0.196429 0.410714 0.0E+0
 224.093 -20.8463 242.105 0.09375 0.015625 0.0E+0 0.265625 0.15625 0.0E+0
 224.094 -17.3471 241.224 0.089286 0.035714 0.0E+0 0.303571 0.196429 0.0E+0
 224.094 -13.845 240.366 0.140625 0.03125 0.0E+0 0.34375 0.40625 0.0E+0
 224.095 -10.3343 239.524 0.303571 0.053571 0.0E+0 0.339286 0.482143 0.0E+0
 224.096 -6.82625 238.695 0.328125 0.078125 0.046875 0.359375 0.5625 0.0E+0
 224.097 -3.31 237.876 0.214286 0.017857 0.017857 0.535714 0.589286 0.0E+0
 224.097 0.1925 237.065 0.140625 0.046875 0.0E+0 0.25 0.34375 0.0E+0
 224.098 3.70286 236.243 0.071429 0.035714 0.0E+0 0.25 0.232143 0.0E+0
 224.099 7.21875 235.425 0.171875 0.0E+0 0.0E+0 0.296875 0.140625 0.0E+0
